game_id,home_team,away_team,home_dsr,away_dsr,home_gc,away_gc,home_gc_signed,away_gc_signed,home_gc_avg,away_gc_avg,home_gc_fourthqtr,away_gc_fourthqtr
2018_11_TB_NYG,NYG,TB,0.7916666666666666,0.8484848484848485,143.21362,28.786394,57.2136,-57.2136,0.3307144517843434,-0.3307144517843434,23.333478271961212,-23.33347836509347
2018_11_TEN_IND,IND,TEN,0.8518518518518519,0.6086956521739131,141.65967,19.340315,61.159683,-61.159683,0.37752890881196954,-0.37752890881196954,19.24649316072464,-19.24649308150765
2018_12_ARI_LAC,LAC,ARI,0.875,0.5,118.70012,37.29986,40.700123,-40.700123,0.2592364511672099,-0.2592364511672099,16.745076954364777,-16.74507710238686
2018_12_ATL_NO,NO,ATL,0.782608695652174,0.7142857142857143,140.82307,24.176899,58.32309,-58.32309,0.3513439132506589,-0.3513439132506589,22.23516470193863,-22.235164703801274
2018_12_CHI_DET,DET,CHI,0.6666666666666666,0.6818181818181818,81.04286,83.95714,-1.4571333,1.4571328,-0.00877791140452925,0.008777908532016248,-6.226485043764114,6.226484954357147
2018_12_CLE_CIN,CIN,CLE,0.75,0.8333333333333334,19.074448,161.92558,-71.42556,71.42556,-0.39244813185471755,0.39244813185471755,-26.613801933533978,26.613801956176758
2018_12_GB_MIN,MIN,GB,0.7241379310344828,0.6190476190476191,105.13087,64.86913,20.130857,-20.130857,0.11772431267632379,-0.11772431267632379,17.52694821357727,-17.52694818750024
2018_12_JAX_BUF,BUF,JAX,0.6363636363636364,0.6785714285714286,128.9682,57.031784,35.968224,-35.968224,0.19234344156030664,-0.19234344156030664,23.119103014469147,-23.119102964177728
2018_12_MIA_IND,IND,MIA,0.7333333333333333,0.6190476190476191,84.97432,85.02569,-0.02568096,0.025680482,-0.00015018104809766625,0.00015017825957627323,-5.377550192177296,5.3775502145290375
2018_12_NE_NYJ,NYJ,NE,0.64,0.7857142857142857,67.55016,110.44982,-21.449799,21.4498,-0.1198312770054993,0.11983128766107826,-19.54744425881654,19.547444224357605
2018_12_NYG_PHI,PHI,NYG,0.7083333333333334,0.72,64.272354,108.72769,-22.227657,22.227657,-0.12774515700066227,0.12774515700066227,4.596088171005249,-4.596088103950024
2018_12_OAK_BAL,BAL,LV,0.7692307692307693,0.6842105263157895,121.694046,51.305954,35.194065,-35.194065,0.20226474191950655,-0.20226474191950655,17.20474147796631,-17.20474144187756
2018_12_PIT_DEN,DEN,PIT,0.7083333333333334,0.6666666666666666,103.72514,72.27485,15.725136,-15.725137,0.08884257515945003,-0.08884258054744053,11.421038925647736,-11.421039044857025
2018_12_SEA_CAR,CAR,SEA,0.7931034482758621,0.7692307692307693,102.72051,64.2795,19.22049,-19.220491,0.11440767560686384,-0.11440768696012951,4.240687847137451,-4.240687936544418
2018_12_SF_TB,TB,SF,0.7741935483870968,0.7,141.36897,40.63105,50.368946,-50.36895,0.2752401424887402,-0.2752401633340804,21.42016988992691,-21.42016997054452
2018_12_TEN_HOU,HOU,TEN,0.72,0.5909090909090909,132.35883,33.64118,49.358818,-49.358818,0.29556178475568395,-0.29556178475568395,19.00853455066681,-19.00853451655712
2018_12_WAS_DAL,DAL,WAS,0.7037037037037037,0.6538461538461539,136.26346,47.736507,44.263485,-44.263485,0.23926208083694045,-0.23926208083694045,23.340653836727142,-23.340653831139207
2018_13_ARI_GB,GB,ARI,0.7,0.6666666666666666,91.665596,95.33439,-1.8344015,1.8344005,-0.009757454725022012,0.009757449652286285,-10.6964550614357,10.696455091238022
2018_13_BAL_ATL,ATL,BAL,0.6111111111111112,0.7307692307692307,67.591125,110.408875,-21.408867,21.408867,-0.11960260828114089,0.11960260828114089,-19.17844908218831,19.178449153900146
2018_13_BUF_MIA,MIA,BUF,0.6,0.6896551724137931,116.926636,54.07338,31.426634,-31.426632,0.18271298741185388,-0.18271297632261765,7.711683362722397,-7.7116831839084625
2018_13_CAR_TB,TB,CAR,0.6666666666666666,0.75,133.39442,39.605606,46.894394,-46.894394,0.26950801103964617,-0.26950801103964617,20.169345796108246,-20.16934560239315
